review_id,hotel_id,rating,review_text,publish_decision,rejection_reasons,flags,tags,sentiment,summary,detected_signals,analyzed_at,model_name,prompt_version
R71,HOTEL_001,4,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R72,HOTEL_001,5,Gym and pool were well maintained. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['AMENITIES', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Gym and pool were well maintained. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R73,HOTEL_001,5,Loved the breakfast buffet and staff behavior. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R74,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R75,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R76,HOTEL_001,5,"Very comfortable rooms, will definitely visit again. My number is 9123456789. Contact: demo@yahoo.com",REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. My number is 9123456789. Contact: demo@yahoo.com","{'price': False, 'phone': True, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R77,HOTEL_001,4,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R78,HOTEL_001,3,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R79,HOTEL_001,3,"Average stay, decent location. Cost was ₹4500. Email me at test@gmail.com",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['LOCATION', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. Cost was ₹4500. Email me at test@gmail.com","{'price': True, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R80,HOTEL_001,4,"Very comfortable rooms, will definitely visit again. Contact: demo@yahoo.com. Owner Mr Sharma was present",REJECT,"['CONTACT_INFO_MENTIONED', 'OWNER_MENTIONED']",[],"['OWNER_MENTIONED', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. Contact: demo@yahoo.com. Owner Mr Sharma was present","{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R81,HOTEL_001,3,Rooms were fine but service was slow. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],"['ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R82,HOTEL_001,4,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R83,HOTEL_001,1,"Bad experience, too much noise at night",PUBLISH,[],[],['NOISE'],SENTIMENT_NEGATIVE,"Bad experience, too much noise at night","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R84,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R85,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R86,HOTEL_001,4,Excellent hotel with prime location and good amenities. Tariff was 5200 INR. Call me at 9876543210,REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['LOCATION', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Tariff was 5200 INR. Call me at 9876543210,"{'price': True, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R87,HOTEL_001,2,"Bad experience, too much noise at night",PUBLISH,[],[],['NOISE'],SENTIMENT_NEGATIVE,"Bad experience, too much noise at night","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R88,HOTEL_001,4,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R89,HOTEL_001,4,"Food theek tha, nothing great. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],"['RESTAURANT_FOOD', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Food theek tha, nothing great. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R90,HOTEL_001,5,"Great stay, rooms were very clean and staff was polite. Price is too high for this hotel. My number is 9123456789",REJECT,['CONTACT_INFO_MENTIONED'],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. Price is too high for this hotel. My number is 9123456789","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R91,HOTEL_001,4,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R92,HOTEL_001,3,Rooms were fine but service was slow. Owner Mr Sharma was present,REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'ROOM_QUALITY']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. Owner Mr Sharma was present,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R93,HOTEL_001,2,"Worst stay ever, very dirty rooms. Tariff was 5200 INR",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms. Tariff was 5200 INR","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R94,HOTEL_001,3,"Hotel was okay, nothing special. Call me at 9876543210. Check www.fakehotel.com",REJECT,"['CONTACT_INFO_MENTIONED', 'SPAM_OR_LINK']",[],"['CHECKIN_CHECKOUT', 'CONTACT_INFO_MENTIONED', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,"Hotel was okay, nothing special. Call me at 9876543210. Check www.fakehotel.com","{'price': False, 'phone': True, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R95,HOTEL_001,5,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R96,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R97,HOTEL_001,4,"Very comfortable rooms, will definitely visit again. Price is too high for this hotel",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. Price is too high for this hotel","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R98,HOTEL_001,4,Gym and pool were well maintained. Email me at test@gmail.com,REJECT,['CONTACT_INFO_MENTIONED'],[],"['AMENITIES', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,Gym and pool were well maintained. Email me at test@gmail.com,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R99,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R100,HOTEL_001,4,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R101,HOTEL_001,3,"Average stay, decent location. My number is 9123456789",REJECT,['CONTACT_INFO_MENTIONED'],[],"['LOCATION', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. My number is 9123456789","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R102,HOTEL_001,4,Gym and pool were well maintained. Call me at 9876543210. More details at http://spamlink.com. Owner Mr Sharma was present,REJECT,"['CONTACT_INFO_MENTIONED', 'SPAM_OR_LINK', 'OWNER_MENTIONED']",[],"['AMENITIES', 'OWNER_MENTIONED', 'CONTACT_INFO_MENTIONED', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,Gym and pool were well maintained. Call me at 9876543210. More details at http://spamlink.com. Owner Mr Sharma was prese...,"{'price': False, 'phone': True, 'email': False, 'link': True, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R103,HOTEL_001,2,"Bad experience, too much noise at night. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ABUSIVE_CONTENT', 'NOISE', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R104,HOTEL_001,2,"Terrible hotel, bathroom smelled bad",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R105,HOTEL_001,4,Excellent hotel with prime location and good amenities. This hotel is shit,REJECT,['ABUSIVE_CONTENT'],[],"['LOCATION', 'ABUSIVE_CONTENT']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. This hotel is shit,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R106,HOTEL_001,5,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R107,HOTEL_001,5,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R108,HOTEL_001,3,"Okay experience, food was average. Check www.fakehotel.com",REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'SPAM_SUSPECT', 'RESTAURANT_FOOD']",SENTIMENT_NEUTRAL,"Okay experience, food was average. Check www.fakehotel.com","{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R109,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite",PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R110,HOTEL_001,2,"Terrible hotel, bathroom smelled bad. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ABUSIVE_CONTENT', 'ROOM_QUALITY', 'BATHROOM', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R111,HOTEL_001,1,AC was not working properly. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,AC was not working properly. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R112,HOTEL_001,4,Gym and pool were well maintained. Contact: demo@yahoo.com,REJECT,['CONTACT_INFO_MENTIONED'],[],"['AMENITIES', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,Gym and pool were well maintained. Contact: demo@yahoo.com,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R113,HOTEL_001,4,"Very comfortable rooms, will definitely visit again. My number is 9123456789",REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. My number is 9123456789","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R114,HOTEL_001,5,Loved the breakfast buffet and staff behavior. Check www.fakehotel.com,REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'SERVICE_STAFF', 'SPAM_SUSPECT', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior. Check www.fakehotel.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R115,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R116,HOTEL_001,4,"Amazing service, bathroom was spotless",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R117,HOTEL_001,3,"Average stay, decent location",PUBLISH,[],[],['LOCATION'],SENTIMENT_NEUTRAL,"Average stay, decent location","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R118,HOTEL_001,2,Room clean tha but staff thoda slow tha. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'PRICE_MENTIONED', 'CLEANLINESS']",SENTIMENT_POSITIVE,Room clean tha but staff thoda slow tha. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R119,HOTEL_001,4,Excellent hotel with prime location and good amenities. Contact: demo@yahoo.com,REJECT,['CONTACT_INFO_MENTIONED'],[],"['LOCATION', 'CONTACT_INFO_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Contact: demo@yahoo.com,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R120,HOTEL_001,5,"Amazing service, bathroom was spotless",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R121,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R122,HOTEL_001,2,"Not worth it, rooms were smelly. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R123,HOTEL_001,4,Overall stay okay tha. Email me at test@gmail.com,REJECT,['CONTACT_INFO_MENTIONED'],[],['CONTACT_INFO_MENTIONED'],SENTIMENT_NEUTRAL,Overall stay okay tha. Email me at test@gmail.com,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
